"PERIODNUM","PRODITEMID","PRODQTY","PRODVALUE","PRODINVENTDIMID","COSTRESTORETYPE","PRODUCTIONLINEID","PRODITEMGROUPID","PRODUNITVALUE","DATAAREAID","RECVERSION","PARTITION","RECID","MODIFIEDDATETIME","MODIFIEDBY","CREATEDDATETIME","CREATEDBY"
"202201","P401","15288","4443527.03","MDM-000127","1","2634","C01","290.654567","qhd","14589750","5637144576","5637152157","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","P403","2947.79","1323472.56","MDM-000127","1","2625","C01","448.971113","qhd","14589750","5637144576","5637152158","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","P403","18820.09","5973745.09","MDM-000127","1","2626","C01","317.413205","qhd","14589750","5637144576","5637152159","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","-121990.34","MDM-000172","3","2026","C01","0","qmh","1","5637144576","5637155915","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N022","43","72212.34","MDM-000341","1","GGS_2#JBZ","C02","1679.356744","qgg","160877409","5637144576","5637155165","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H04N023","13","21958.5","MDM-000341","1","GGS_2#JBZ","C02","1689.115384","qgg","160877409","5637144576","5637155166","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N023","36","61213.06","MDM-000341","1","GGS_2#JBZ","C02","1700.362777","qgg","160877409","5637144576","5637155167","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N026","13","22246.78","MDM-000341","1","GGS_2#JBZ","C02","1711.290769","qgg","160877409","5637144576","5637155168","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","1756.3","475885.18","MDM-000123","1","1531","C01","270.958936","qgg","160877409","5637144576","5637155169","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P408","2476.05","768664.51","MDM-000123","1","1531","C01","310.439817","qgg","160877409","5637144576","5637155170","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","0","0.01","MDM-000123","3","1531","C01","0","qgg","1","5637144576","5637155171","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.10.001","17.75","28553.24","MDM-000071","1","QPA_2#搅拌站","Y10","1608.633239","qpa","150499174","5637144576","5637157422","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N022","34","73578.13","MDM-000341","1","QPA_2#搅拌站","C02","2164.062647","qpa","150499174","5637144576","5637157423","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H04N023","47","100993.1","MDM-000341","1","QPA_2#搅拌站","C02","2148.789361","qpa","150499174","5637144576","5637157424","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N023","12","26101.43","MDM-000341","1","QPA_2#搅拌站","C02","2175.119166","qpa","150499174","5637144576","5637157425","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N173","8","17401.38","MDM-000341","1","QPA_2#搅拌站","C02","2175.1725","qpa","150499174","5637144576","5637157426","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","13532.8","MDM-000123","3","1633","C01","0","qqh","1","5637144576","5637157427","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","79365.78","MDM-000172","3","1631","C01","0","qqh","1","5637144576","5637157428","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","193608.3","MDM-000172","3","1632","C01","0","qqh","1","5637144576","5637157429","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","182524.64","MDM-000172","3","1633","C01","0","qqh","1","5637144576","5637157430","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P412","0","7061.61","MDM-000172","3","1631","C01","0","qqh","1","5637144576","5637157431","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","H04N039","14","9669.97","MDM-000341","1","QZC_2#JBZ","C02","690.712142","qzc","1917232755","5637144576","5637152145","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","H05N023","34.5","18970.21","MDM-000212","1","QZC_1#JBZ","C02","549.861159","qzc","1917232755","5637144576","5637152146","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","H06N023","6","4978.12","MDM-000341","1","QZC_2#JBZ","C02","829.686666","qzc","1917232755","5637144576","5637152147","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","H06N098","66","41530.24","MDM-000212","1","QZC_1#JBZ","C02","629.24606","qzc","1917232755","5637144576","5637152148","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","H06N098","119","98655.77","MDM-000341","1","QZC_2#JBZ","C02","829.040084","qzc","1917232755","5637144576","5637152149","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","HW03N028","21","1595.75","MDM-000212","1","QZC_1#JBZ","C11","75.988095","qzc","1917232755","5637144576","5637152150","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","HW08N321","2704.5","205354.08","MDM-000212","1","QZC_1#JBZ","C11","75.930515","qzc","1917232755","5637144576","5637152151","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202201","HW08N321","338.5","94331.26","MDM-000341","1","QZC_2#JBZ","C11","278.674327","qzc","1917232755","5637144576","5637152152","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","4338","1534999.62","MDM-000172","1","2230","C01","353.849612","qgl","1525695343","5637144576","5637154409","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","11059.97","3819942.5","MDM-000123","1","1830","C01","345.384526","qzx","1221533993","5637144576","5637155160","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","542.01","204964.92","MDM-000172","1","1830","C01","378.157081","qzx","1221533993","5637144576","5637155161","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P402","1571.05","537661.85","MDM-000123","1","1830","C01","342.230896","qzx","1221533993","5637144576","5637155162","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P402","15290.82","5443468.02","MDM-000172","1","1830","C01","355.995821","qzx","1221533993","5637144576","5637155163","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","69890.36","MDM-000123","3","1830","C01","0","qzx","1","5637144576","5637155164","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H02N001","3","2666.69","MDM-000341","1","QHB_2#JBZ","C02","888.896666","qhb","926184967","5637144576","5637156672","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N017","80","69517.37","MDM-000341","1","QHB_2#JBZ","C02","868.967125","qhb","926184967","5637144576","5637156673","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H04N017","2","1761.9","MDM-000341","1","QHB_2#JBZ","C02","880.95","qhb","926184967","5637144576","5637156674","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N017","3","2744.97","MDM-000341","1","QHB_2#JBZ","C02","914.99","qhb","926184967","5637144576","5637156675","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H07N151","345","331229.33","MDM-000341","1","QHB_2#JBZ","C02","960.085014","qhb","926184967","5637144576","5637156676","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H08N001","2","1986.42","MDM-000341","1","QHB_2#JBZ","C02","993.21","qhb","926184967","5637144576","5637156677","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N023","0","-0.01","MDM-000341","3","QHB_2#JBZ","C02","0","qhb","1","5637144576","5637156678","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.001","9148.78","236277.96","MDM-000233","1","A011","Y01","25.826171","qlq","1248050409","5637144576","5637158177","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.001","4273.42","84653.06","MDM-000331","1","A013","Y01","19.809206","qlq","1248050409","5637144576","5637158178","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.014","9148.78","226482.28","MDM-000233","1","A001","Y01","24.755462","qlq","1248050409","5637144576","5637158179","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P001","1455","1290318.03","MDM-000643","1","2420","C08","886.816515","qlq","1248050409","5637144576","5637158180","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P101","14381","535585.75","MDM-000611","1","2411","C05","37.242594","qlq","1248050409","5637144576","5637158181","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P201","9741.51","2078414.1","MDM-000174","1","2415","C06","213.356461","qlq","1248050409","5637144576","5637158182","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","10501","3424636.17","MDM-000091","1","2426","C01","326.124766","qlq","1248050409","5637144576","5637158183","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","2550","654468.35","MDM-000172","1","2426","C01","256.654254","qlq","1248050409","5637144576","5637158184","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","6332","2295756.88","MDM-000091","1","2426","C01","362.564257","qlq","1248050409","5637144576","5637158185","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","1411","682516.17","MDM-000172","1","2425","C01","483.710963","qlq","1248050409","5637144576","5637158186","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","4512","985930","MDM-000172","1","2426","C01","218.512854","qlq","1248050409","5637144576","5637158187","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","0","135677.07","MDM-000091","3","2425","C01","0","qlq","1","5637144576","5637158188","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","0","86014.67","MDM-000091","3","2426","C01","0","qlq","1","5637144576","5637158189","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","354864.19","MDM-000091","3","2425","C01","0","qlq","1","5637144576","5637158190","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","841899.1","MDM-000091","3","2426","C01","0","qlq","1","5637144576","5637158191","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","0","41576.13","MDM-000172","3","2425","C01","0","qlq","1","5637144576","5637158192","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.001","32100.36","735532.03","MDM-000331","1","A011","Y01","22.913513","qwx","1971880256","5637144576","5637158943","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","20.02.003","431601","56125.63","MDM-000071","1","YR2440","D02","0.13004","qwx","1971880256","5637144576","5637158944","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P001","3022","2818687.18","MDM-000643","1","2125","C08","932.722428","qwx","1971880256","5637144576","5637158945","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P101","30923","1204058.96","MDM-000611","1","2115","C05","38.937326","qwx","1971880256","5637144576","5637158946","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P201","19836","4496006.29","MDM-000174","1","2120","C06","226.658917","qwx","1971880256","5637144576","5637158947","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","3737","1136017.95","MDM-000172","1","2130","C01","303.991958","qwx","1971880256","5637144576","5637158948","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","1252","401392.11","MDM-000172","1","2131","C01","320.600726","qwx","1971880256","5637144576","5637158949","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","5820","2004081.41","MDM-000172","1","2130","C01","344.343884","qwx","1971880256","5637144576","5637158950","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P501","0","18852.21","MDM-000123","3","1632","C01","0","qqh","1","5637144576","5637157432","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P501","0","18845.65","MDM-000123","3","1633","C01","0","qqh","1","5637144576","5637157433","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P610","0","37936.64","MDM-000172","3","1631","C01","0","qqh","1","5637144576","5637157434","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H02N001","32","17351.95","MDM-000341","1","QST_2#JBZ","C02","542.248437","qst","340815299","5637144576","5637155916","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N001","25","13304.25","MDM-000341","1","QST_2#JBZ","C02","532.17","qst","340815299","5637144576","5637155917","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N017","2","920.46","MDM-000341","1","QST_2#JBZ","C02","460.23","qst","340815299","5637144576","5637155918","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N022","49","22440.23","MDM-000341","1","QST_2#JBZ","C02","457.963877","qst","340815299","5637144576","5637155919","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N038","195","87535.45","MDM-000341","1","QST_2#JBZ","C02","448.899743","qst","340815299","5637144576","5637155920","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N040","21","9730.8","MDM-000341","1","QST_2#JBZ","C02","463.371428","qst","340815299","5637144576","5637155921","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H04N023","85","38466.66","MDM-000341","1","QST_2#JBZ","C02","452.548941","qst","340815299","5637144576","5637155922","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N001","224","107782.06","MDM-000341","1","QST_2#JBZ","C02","481.16991","qst","340815299","5637144576","5637155923","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N023","266","128813.95","MDM-000341","1","QST_2#JBZ","C02","484.262969","qst","340815299","5637144576","5637155924","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N027","2","961.19","MDM-000341","1","QST_2#JBZ","C02","480.595","qst","340815299","5637144576","5637155925","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N029","4","1925.81","MDM-000341","1","QST_2#JBZ","C02","481.4525","qst","340815299","5637144576","5637155926","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N098","31","14705.04","MDM-000341","1","QST_2#JBZ","C02","474.356129","qst","340815299","5637144576","5637155927","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N173","36","16830.55","MDM-000341","1","QST_2#JBZ","C02","467.515277","qst","340815299","5637144576","5637155928","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N001","17","8239.88","MDM-000341","1","QST_2#JBZ","C02","484.698823","qst","340815299","5637144576","5637155929","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N080","32","15274.02","MDM-000341","1","QST_2#JBZ","C02","477.313125","qst","340815299","5637144576","5637155930","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N226","178","87074.82","MDM-000341","1","QST_2#JBZ","C02","489.184382","qst","340815299","5637144576","5637155931","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H07N023","16","8034.08","MDM-000341","1","QST_2#JBZ","C02","502.13","qst","340815299","5637144576","5637155932","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H07N029","22","11053.24","MDM-000341","1","QST_2#JBZ","C02","502.42","qst","340815299","5637144576","5637155933","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H08N094","105.5","54761.82","MDM-000341","1","QST_2#JBZ","C02","519.069383","qst","340815299","5637144576","5637155934","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P312","4548","1558591.4","MDM-000091","1","7138","C01","342.698197","qst","340815299","5637144576","5637155935","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","P401","5425","2115383.19","MDM-000091","1","7138","C01","389.932385","qst","340815299","5637144576","5637155936","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N022","0","1.14","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637155937","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N038","0","2.91","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155938","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H03N040","0","0.37","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155939","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N023","0","4.71","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155940","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N029","0","5.72","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155941","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H05N029","0","0.6","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637155942","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N023","0","2.24","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155943","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N102","0","3.48","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155944","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N102","0","0.75","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637155945","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H06N216","0","7.33","MDM-000212","3","QST_1#JBZ","C02","0","qst","1","5637144576","5637155946","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","H07N023","0","1.42","MDM-000341","3","QST_2#JBZ","C02","0","qst","1","5637144576","5637155947","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.014","19823.5","348318.94","MDM-000233","1","A001","Y01","17.571011","qpl","1735369508","5637144576","5637158957","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","10.01.031","5237.54","197189.51","MDM-000233","1","A011","Y01","37.64926","qpl","1735369508","5637144576","5637158958","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","G301","1601.04","38408.33","MDM-000501","1","A021","C09","23.989613","qpl","1735369508","5637144576","5637158959","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
"202202","G311","5204.62","133596.33","MDM-000501","1","A021","C09","25.668796","qpl","1735369508","5637144576","5637158960","23/6/2022 04:52:04","?","23/6/2022 04:52:04","?"
